Customer ID,Gender,Age,Married,Dependents,Number of Dependents,Age Range,Referred a Friend,Number of Referrals,Tenure in Months,Quarter,Month,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Churn Score Category,CLTV Category,Customers
1320-HTRDR,Female,30,0,0,0,2,0,0,3,Q3,9,1,47.51,1,1,2,85,0,0,0,0,0,0,0,1,1,1,1,75.5,220.6,0,0,142.53,363.13,2,Churned,Yes,1,79,5948,Attitude,Attitude of service provider,Group 4,Group 4,1320
1493-AMTIE,Male,28,0,0,0,1,0,0,1,Q3,9,1,10.98,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,20.2,20.2,0,0,10.98,31.18,1,Churned,Yes,1,87,5394,Price,Long distance charges,Group 4,Group 4,1493
6424-ELEYH,Female,39,1,0,0,2,1,1,3,Q3,9,1,35.18,1,1,2,13,0,0,0,0,0,0,0,1,1,1,2,74.75,229.5,0,0,105.54,335.04,1,Churned,Yes,1,65,3972,Competitor,Competitor had better devices,Group 3,Group 2,6424
4391-RESHN,Male,49,0,0,0,2,0,0,23,Q3,8,1,16.28,1,1,2,2,0,0,1,1,1,1,1,1,1,1,2,104.05,2470.1,0,0,374.44,2844.54,1,Churned,Yes,1,93,5963,Competitor,Competitor had better devices,Group 4,Group 4,4391
6821-BUXUX,Female,28,0,0,0,1,0,0,13,Q3,9,1,17.02,1,1,2,41,1,1,0,0,1,0,0,1,1,1,1,96.65,1244.5,0,0,221.26,1465.76,1,Churned,Yes,1,65,2110,Competitor,Competitor made better offer,Group 3,Group 1,6821
9801-GDWGV,Female,52,0,0,0,2,0,0,39,Q3,7,1,34.74,1,1,2,28,0,1,1,0,1,1,1,1,1,1,1,103.45,3994.45,0,0,1354.86,5349.31,2,Churned,Yes,1,83,4811,Competitor,Competitor made better offer,Group 4,Group 3,9801
2320-JRSDE,Female,33,1,1,1,2,1,1,1,Q3,7,1,7.49,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,19.9,19.9,0,0,7.49,27.39,3,Churned,Yes,1,73,4633,Attitude,Attitude of service provider,Group 3,Group 3,2320
0601-WZHJF,Male,53,1,0,0,2,1,1,14,Q3,7,0,0,0,1,1,12,0,0,0,0,1,1,1,1,1,0,1,46.35,667.7,0,0,0,667.7,3,Churned,Yes,1,76,5360,Attitude,Attitude of service provider,Group 4,Group 3,601
5143-WMWOG,Male,62,0,0,0,2,0,0,1,Q3,8,1,17.61,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,19.95,19.95,0,0,17.61,37.56,2,Churned,Yes,1,83,2051,Attitude,Attitude of support person,Group 4,Group 1,5143
5393-RXQSZ,Male,40,0,0,0,2,0,0,1,Q3,9,1,19.32,0,1,2,22,0,0,0,0,0,1,1,1,1,0,1,79.6,79.6,0,0,19.32,98.92,3,Churned,Yes,1,91,2199,Attitude,Attitude of support person,Group 4,Group 1,5393
0231-LXVAP,Male,23,0,0,0,1,0,0,1,Q3,7,1,44.56,0,1,2,27,0,0,0,1,0,0,0,1,1,1,1,75.9,75.9,0,0,44.56,120.46,3,Churned,Yes,1,66,3389,Competitor,Competitor made better offer,Group 3,Group 1,231
9444-JTXHZ,Male,53,1,0,0,2,1,1,1,Q3,7,1,35.15,0,1,2,14,0,0,1,0,0,0,0,0,1,0,1,76.2,76.2,0,50,35.15,161.35,3,Churned,Yes,1,83,5973,Other,Don't know,Group 4,Group 4,9444
5510-BOIUJ,Male,35,0,1,7,2,0,0,1,Q3,7,1,12.81,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,19.25,19.25,0,0,12.81,32.06,3,Churned,Yes,1,80,5437,Attitude,Attitude of service provider,Group 4,Group 4,5510
4471-KXAUH,Female,58,1,0,0,2,1,1,42,Q3,7,1,10.73,1,1,2,22,0,0,1,1,0,0,0,1,1,1,1,84.3,3588.4,0,0,450.66,4039.06,3,Churned,Yes,1,91,2514,Attitude,Attitude of service provider,Group 4,Group 1,4471
7638-QVMVY,Female,63,0,0,0,2,0,0,7,Q3,8,1,26.09,0,1,2,2,0,0,0,0,1,0,0,1,1,1,1,79,522.95,0,0,182.63,705.58,2,Churned,Yes,1,92,3735,Attitude,Attitude of support person,Group 4,Group 2,7638
3244-DCJWY,Female,27,0,0,0,1,0,0,1,Q3,9,1,23,0,1,2,59,0,0,0,0,0,0,0,1,1,1,1,70.25,70.25,0,0,23,93.25,1,Churned,Yes,1,89,4133,Competitor,Competitor had better devices,Group 4,Group 2,3244
7812-FZHPE,Female,31,1,1,2,2,1,1,17,Q3,7,1,18.26,1,0,4,0,0,0,0,0,0,0,0,0,1,0,2,24.1,409.9,0,0,310.42,720.32,1,Churned,Yes,1,86,4648,Price,Long distance charges,Group 4,Group 3,7812
4797-AXPXK,Female,64,0,1,2,2,0,0,1,Q3,7,1,43.48,0,1,1,16,1,1,0,1,0,0,0,0,1,1,1,60,60,0,10,43.48,113.48,1,Churned,Yes,1,93,4531,Attitude,Attitude of service provider,Group 4,Group 3,4797
5229-PRWKT,Male,47,0,0,0,2,0,0,8,Q3,8,1,24.76,1,1,2,2,0,0,0,0,0,1,1,1,1,1,1,86.55,649.65,0,0,198.08,847.73,3,Churned,Yes,1,80,4193,Attitude,Attitude of service provider,Group 4,Group 2,5229
5057-LCOUI,Female,35,0,0,0,2,0,0,39,Q3,9,0,0,0,1,1,4,0,0,1,0,1,1,1,1,1,1,1,50.75,2011.4,0,0,0,2011.4,3,Churned,Yes,1,94,4119,Attitude,Attitude of support person,Group 4,Group 2,5057
0156-FVPTA,Male,48,1,0,0,2,1,1,22,Q3,9,1,27.24,0,1,1,21,1,0,0,1,0,0,0,1,1,1,1,54.2,1152.7,0,0,599.28,1751.98,2,Churned,Yes,1,87,5102,Attitude,Attitude of service provider,Group 4,Group 3,156
1984-FCOWB,Female,21,1,0,0,1,1,1,70,Q3,9,1,41.88,1,1,2,59,0,1,1,1,1,1,1,0,2,1,1,109.5,7674.55,0,150,2931.6,10756.15,2,Churned,Yes,1,91,4191,Attitude,Attitude of service provider,Group 4,Group 2,1984
0654-HMSHN,Male,45,1,0,0,2,1,1,21,Q3,9,1,42.65,1,1,2,3,0,1,1,0,1,1,1,1,1,0,1,104.4,2157.95,0,0,895.65,3053.6,2,Churned,Yes,1,77,3796,Attitude,Attitude of support person,Group 4,Group 2,654
5196-SGOAK,Female,39,0,0,0,2,0,0,1,Q3,8,1,9.05,0,1,2,21,0,1,0,0,0,0,0,1,1,1,1,75.7,75.7,0,0,9.05,84.75,3,Churned,Yes,1,93,4884,Attitude,Attitude of support person,Group 4,Group 3,5196
6108-OQZDQ,Female,21,1,0,0,1,1,4,4,Q3,7,1,9.98,1,1,2,51,0,1,0,0,1,1,1,1,1,1,1,97.95,384.5,0,0,39.92,424.42,3,Churned,Yes,1,72,2570,Attitude,Attitude of service provider,Group 3,Group 1,6108
0363-QJVFX,Male,22,0,0,0,1,0,0,32,Q3,8,1,27.69,1,1,2,73,1,1,0,1,1,1,1,1,1,1,2,108.15,3432.9,0,0,886.08,4318.98,1,Churned,Yes,1,69,2541,Attitude,Attitude of service provider,Group 3,Group 1,363
9840-DVNDC,Male,45,0,0,0,2,0,0,6,Q3,7,1,6.4,0,1,2,26,0,0,0,0,1,0,0,0,1,1,2,80.5,463.05,0,10,38.4,511.45,2,Churned,Yes,1,96,2181,Attitude,Attitude of support person,Group 4,Group 1,9840
8042-JVNFH,Male,23,0,0,0,1,0,0,1,Q3,8,1,35.28,0,1,2,51,0,0,0,0,0,0,1,1,1,1,2,71.35,71.35,0,0,35.28,106.63,3,Churned,Yes,1,92,5730,Attitude,Attitude of support person,Group 4,Group 4,8042
3374-LXDEV,Female,42,0,0,0,2,0,0,13,Q3,8,1,8.59,1,1,2,15,0,1,1,1,0,0,0,1,1,0,1,89.4,1132.35,0,0,111.67,1244.02,1,Churned,Yes,1,75,2226,Competitor,Competitor had better devices,Group 3,Group 1,3374
5049-GLYVG,Male,56,0,0,0,2,0,0,1,Q3,7,1,47.26,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,20.6,20.6,0,0,47.26,67.86,1,Churned,Yes,1,90,3618,Price,Long distance charges,Group 4,Group 2,5049
5883-GTGVD,Male,54,0,0,0,2,0,0,19,Q3,9,1,2.19,1,1,2,18,0,1,0,0,1,1,1,1,1,1,1,99.95,1931.75,0,0,41.61,1973.36,1,Churned,Yes,1,76,3670,Competitor,Competitor had better devices,Group 4,Group 2,5883
4817-QRJSX,Female,46,0,0,0,2,0,0,10,Q3,8,1,49.5,1,1,2,19,0,1,0,0,0,0,0,1,1,1,2,81,818.05,0,0,495,1313.05,2,Churned,Yes,1,95,2946,Attitude,Attitude of support person,Group 4,Group 1,4817
9985-MWVIX,Female,53,0,0,0,2,0,0,1,Q3,9,1,42.09,0,1,2,9,0,0,0,0,0,0,0,1,1,1,2,70.15,70.15,0,0,42.09,112.24,1,Churned,Yes,1,90,5773,Competitor,Competitor had better devices,Group 4,Group 4,9985
2237-ZFSMY,Female,29,0,0,0,1,0,0,39,Q3,8,1,4.48,0,1,2,71,1,0,1,1,1,0,1,1,2,1,1,95.55,3692.85,0,0,174.72,3867.57,1,Churned,Yes,1,73,2767,Attitude,Attitude of service provider,Group 3,Group 1,2237
6711-VTNRE,Female,42,0,0,0,2,0,0,36,Q3,8,1,27.72,0,1,2,24,0,0,1,1,0,1,1,1,1,1,1,87.55,3078.1,0,0,997.92,4076.02,1,Churned,Yes,1,92,2558,Competitor,Competitor had better devices,Group 4,Group 1,6711
4548-SDBKE,Female,26,0,0,0,1,0,0,5,Q3,7,1,34.49,1,1,2,46,0,0,0,0,1,0,1,1,1,1,1,85.2,474.8,0,0,172.45,647.25,3,Churned,Yes,1,87,4109,Attitude,Attitude of service provider,Group 4,Group 2,4548
8066-POXGX,Female,28,0,0,0,1,0,0,13,Q3,7,0,0,0,1,3,53,0,0,0,0,0,1,1,1,1,1,1,35.1,446.1,0,0,0,446.1,3,Churned,Yes,1,79,3104,Attitude,Attitude of service provider,Group 4,Group 1,8066
4143-OOBWZ,Male,33,1,0,0,2,0,0,5,Q3,7,1,25.11,1,1,2,26,0,1,0,0,0,0,0,1,1,1,1,81.3,416.3,0,0,125.55,541.85,2,Churned,Yes,1,91,3819,Attitude,Attitude of service provider,Group 4,Group 2,4143
7854-EKTJL,Female,31,0,1,5,2,0,0,2,Q3,7,1,29.81,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,19.6,35.85,0,0,59.62,95.47,3,Churned,Yes,1,66,2843,Attitude,Attitude of support person,Group 3,Group 1,7854
9102-IAYHT,Female,29,1,0,0,1,1,1,17,Q3,8,1,47.76,1,1,2,26,0,0,0,0,0,1,1,1,1,1,1,85.45,1451.6,0,0,811.92,2263.52,3,Churned,Yes,1,94,3670,Attitude,Attitude of support person,Group 4,Group 2,9102
3422-LYEPQ,Male,57,1,0,0,2,1,1,1,Q3,7,1,18.84,0,1,2,19,0,0,0,0,0,0,0,1,1,1,1,71,71,0,0,18.84,89.84,2,Churned,Yes,1,89,4207,Attitude,Attitude of support person,Group 4,Group 2,3422
4361-JEIVL,Male,29,0,1,3,1,0,0,1,Q3,9,1,7.14,0,1,1,52,0,0,0,0,0,0,1,1,1,1,1,44.4,44.4,0,0,7.14,51.54,3,Churned,Yes,1,82,4067,Attitude,Attitude of service provider,Group 4,Group 2,4361
9507-EXLTT,Female,30,1,0,0,2,1,2,1,Q3,7,1,23.63,0,1,2,52,0,0,0,0,1,0,0,1,1,1,1,79.35,79.35,0,0,23.63,102.98,2,Churned,Yes,1,77,3492,Attitude,Attitude of support person,Group 4,Group 2,9507
9846-GKXAS,Female,53,0,0,0,2,0,0,9,Q3,9,1,1.34,0,1,2,9,0,0,0,0,1,1,1,1,1,1,1,90.8,809.75,0,0,12.06,821.81,3,Churned,Yes,1,70,2578,Attitude,Attitude of support person,Group 3,Group 1,9846
6017-PPLPX,Male,47,1,0,0,2,1,1,20,Q3,8,1,16.49,0,1,2,8,0,0,0,0,0,0,0,1,1,1,1,70.45,1470.95,0,0,329.8,1800.75,1,Churned,Yes,1,87,4773,Competitor,Competitor had better devices,Group 4,Group 3,6017
4581-SSPWD,Female,63,0,0,0,2,0,0,3,Q3,8,1,5.2,1,1,2,23,0,0,0,0,0,0,0,0,1,1,1,75.8,246.3,0,10,15.6,271.9,1,Churned,Yes,1,93,5475,Competitor,Competitor had better devices,Group 4,Group 4,4581
0378-NHQXU,Female,31,1,0,0,2,1,7,17,Q3,9,1,17.91,1,1,2,9,0,0,1,0,1,0,0,1,1,0,1,88.25,1460.65,0,0,304.47,1765.12,2,Churned,Yes,1,68,4041,Other,Deceased,Group 3,Group 2,378
4512-ZUIYL,Female,31,0,0,0,2,0,0,2,Q3,9,1,37.76,0,1,2,10,0,0,0,0,0,0,0,1,1,0,1,70,153.05,0,0,75.52,228.57,3,Churned,Yes,1,81,2928,Other,Moved,Group 4,Group 1,4512
7969-AULMZ,Female,63,0,0,0,2,0,0,21,Q3,7,1,9.06,1,1,2,10,0,0,0,0,1,1,1,1,1,1,1,97.35,2119.5,0,0,190.26,2309.76,3,Churned,Yes,1,89,4321,Other,Moved,Group 4,Group 2,7969
0568-ONFPC,Male,34,1,1,1,2,1,1,5,Q3,7,1,40.05,1,0,4,0,0,0,0,0,0,0,0,0,1,1,1,25.9,135,0,0,200.25,335.25,1,Churned,Yes,1,83,2102,Other,Moved,Group 4,Group 1,568
0733-VUNUW,Male,43,0,0,0,2,0,0,24,Q3,9,1,8.99,1,1,1,5,1,0,0,0,0,0,0,0,1,1,1,55.65,1400.55,0,60,215.76,1676.31,1,Churned,Yes,1,90,4126,Competitor,Competitor had better devices,Group 4,Group 2,733
4550-EVXNY,Female,52,0,0,0,2,0,0,1,Q3,8,1,49.24,0,1,2,8,0,0,0,0,0,0,0,1,1,1,1,69.65,69.65,0,0,49.24,118.89,2,Churned,Yes,1,77,2418,Competitor,Competitor offered higher download speeds,Group 4,Group 1,4550
2968-SSGAA,Female,41,0,0,0,2,0,0,10,Q3,9,1,45.21,1,1,2,3,0,0,1,0,1,1,1,1,1,1,1,100.6,1060.2,0,0,452.1,1512.3,1,Churned,Yes,1,77,4001,Competitor,Competitor offered more data,Group 4,Group 2,2968
6777-TGHTM,Female,44,0,0,0,2,0,0,53,Q3,7,1,29.8,1,1,2,4,1,0,1,0,1,1,1,1,2,1,2,106.95,5785.5,0,0,1579.4,7364.9,1,Churned,Yes,1,90,5550,Competitor,Competitor had better devices,Group 4,Group 4,6777
3538-WZPHD,Male,46,0,0,0,2,0,0,3,Q3,8,0,0,0,1,3,3,0,1,0,0,0,0,0,1,1,1,1,29.6,79.45,0,0,0,79.45,1,Churned,Yes,1,76,2734,Competitor,Competitor had better devices,Group 4,Group 1,3538
8610-WFCJF,Female,53,1,0,0,2,1,2,49,Q3,7,1,49.63,1,1,2,9,0,0,0,0,1,1,1,1,1,1,1,95.6,4783.5,0,0,2431.87,7215.37,1,Churned,Yes,1,69,5732,Competitor,Competitor offered higher download speeds,Group 3,Group 4,8610
4905-JEFDW,Male,39,0,0,0,2,0,0,11,Q3,7,0,0,0,1,1,5,0,0,1,0,1,0,0,1,2,1,1,41.6,470.6,0,0,0,470.6,2,Churned,Yes,1,81,3119,Competitor,Competitor offered higher download speeds,Group 4,Group 1,4905
7881-INRLC,Male,34,0,0,0,2,0,0,45,Q3,9,1,14.12,1,1,2,3,0,1,0,0,1,1,1,1,1,1,2,100.85,4740,0,0,635.4,5375.4,1,Churned,Yes,1,70,4898,Competitor,Competitor offered more data,Group 3,Group 3,7881
0117-LFRMW,Male,52,1,1,1,2,1,1,37,Q3,8,0,0,0,1,1,23,1,1,1,0,0,0,0,1,1,0,1,40.2,1448.8,0,0,0,1448.8,2,Churned,Yes,1,80,3627,Competitor,Competitor offered more data,Group 4,Group 2,117
6172-FECYY,Male,55,1,0,0,2,1,1,49,Q3,7,1,39.6,1,1,2,20,0,0,0,0,1,0,0,1,1,0,1,84.5,4254.85,0,0,1940.4,6195.25,3,Churned,Yes,1,85,4639,Competitor,Competitor offered more data,Group 4,Group 3,6172
4786-UKSNZ,Male,45,0,0,0,2,0,0,1,Q3,7,1,11.25,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,20.2,20.2,0,0,11.25,31.45,2,Churned,Yes,1,91,5418,Competitor,Competitor made better offer,Group 4,Group 4,4786
4192-GORJT,Male,43,1,0,0,2,1,1,5,Q3,8,1,39.36,0,1,2,24,0,0,1,0,1,1,1,1,1,1,1,94.45,498.1,0,0,196.8,694.9,1,Churned,Yes,1,77,4580,Competitor,Competitor had better devices,Group 4,Group 3,4192
7240-ETPTR,Female,51,1,0,0,2,1,1,9,Q3,8,0,0,0,1,1,10,0,0,1,0,1,1,1,0,1,1,1,48.75,442.2,0,10,0,452.2,2,Churned,Yes,1,90,4359,Price,Lack of affordable download/upload speed,Group 4,Group 2,7240
2202-CUYXZ,Male,25,0,0,0,1,0,0,1,Q3,9,1,36.07,0,1,2,41,0,0,1,0,1,0,1,1,1,1,1,84.85,84.85,0,0,36.07,120.92,1,Churned,Yes,1,77,3086,Competitor,Competitor had better devices,Group 4,Group 1,2202
5995-OIGLP,Male,42,0,0,0,2,0,0,12,Q3,9,1,7.97,0,1,3,10,1,0,0,1,0,0,0,1,1,0,2,56.65,654.85,0,0,95.64,750.49,1,Churned,Yes,1,90,3043,Price,Extra data charges,Group 4,Group 1,5995
6261-RCVNS,Female,22,0,0,0,1,0,0,42,Q3,8,1,5.75,0,1,1,53,1,1,1,1,0,1,1,1,2,0,2,73.9,3160.55,0,0,241.5,3402.05,2,Churned,Yes,1,71,2774,Price,Price too high,Group 3,Group 1,6261
7951-QKZPL,Female,21,1,0,0,1,1,1,33,Q3,7,1,35.31,1,0,4,0,0,0,0,0,0,0,0,0,3,1,2,24.5,740.3,35.05,0,1165.23,1870.48,3,Churned,Yes,1,77,5194,Price,Long distance charges,Group 4,Group 3,7951
3640-PHQXK,Female,54,0,0,0,2,0,0,31,Q3,9,1,6.33,1,1,2,11,0,0,1,0,0,1,1,1,1,1,1,89.9,2806.9,41.18,0,196.23,2961.95,2,Churned,Yes,1,85,2031,Dissatisfaction,Service dissatisfaction,Group 4,Group 1,3640
8019-ENHXU,Male,50,1,0,0,2,1,1,42,Q3,7,1,34.65,1,1,2,9,0,1,1,1,0,1,1,0,1,1,1,99.45,4138.05,30.46,140,1455.3,5702.89,2,Churned,Yes,1,96,4624,Dissatisfaction,Network reliability,Group 4,Group 3,8019
9033-EOXWV,Female,57,0,0,0,2,0,0,12,Q3,9,1,42.58,1,1,1,22,0,0,0,1,1,1,1,1,2,0,2,74.05,872.65,48.61,0,510.96,1335,3,Churned,Yes,1,94,4149,Other,Don't know,Group 4,Group 2,9033
1522-VVDMG,Male,25,1,0,0,1,1,1,7,Q3,8,1,19.23,0,1,2,52,0,1,0,1,1,0,0,1,1,1,1,89.75,608.8,26.02,0,134.61,717.39,2,Churned,Yes,1,90,3807,Dissatisfaction,Poor expertise of online support,Group 4,Group 2,1522
9185-TQCVP,Male,27,1,0,0,1,1,1,14,Q3,9,1,21.3,1,1,2,42,0,0,0,0,0,1,1,1,1,1,1,85.15,1139.2,38.48,0,298.2,1398.92,2,Churned,Yes,1,91,4550,Dissatisfaction,Poor expertise of phone support,Group 4,Group 3,9185
8063-RJYNF,Male,27,0,0,0,1,0,0,16,Q3,7,1,20.44,0,1,2,59,1,0,0,0,1,1,1,0,1,1,1,94.25,1483.25,0,140,327.04,1950.29,1,Churned,Yes,1,73,2827,Competitor,Competitor offered higher download speeds,Group 3,Group 1,8063
0687-ZVTHB,Male,24,1,0,0,1,1,1,65,Q3,9,1,26.75,1,1,3,51,1,1,1,0,0,1,1,1,2,0,2,72.45,4653.85,14.23,0,1738.75,6378.37,1,Churned,Yes,1,68,4415,Competitor,Competitor offered more data,Group 3,Group 2,687
9661-ACXBS,Female,26,0,0,0,1,0,0,42,Q3,7,1,33.46,1,1,2,52,1,0,1,0,1,1,1,1,1,1,1,105.2,4400.75,40.15,0,1405.32,5765.92,1,Churned,Yes,1,89,2317,Competitor,Competitor made better offer,Group 4,Group 1,9661
3727-RJMEO,Male,34,1,0,0,2,1,3,6,Q3,8,1,8.59,1,1,2,28,0,0,0,0,1,0,0,1,1,1,1,82.85,460.25,48.95,0,51.54,462.84,1,Churned,Yes,1,78,4458,Competitor,Competitor had better devices,Group 4,Group 2,3727
5685-IIXLY,Female,54,1,0,0,2,1,1,5,Q3,8,1,7,0,1,2,23,0,1,0,0,0,1,1,1,1,1,1,83.6,404.2,24.44,0,35,414.76,3,Churned,Yes,1,93,4565,Competitor,Competitor offered higher download speeds,Group 4,Group 3,5685
4250-ZBWLV,Male,24,0,0,0,1,0,0,68,Q3,7,1,21.74,1,1,2,73,0,1,1,1,1,1,1,1,2,0,1,108.45,7176.55,9.68,0,1478.32,8645.19,3,Churned,Yes,1,65,4454,Competitor,Competitor offered higher download speeds,Group 3,Group 2,4250
5095-AESKG,Female,33,1,0,0,2,1,1,3,Q3,7,1,31.61,1,1,2,20,0,1,0,0,0,1,1,0,1,1,2,91.5,242.95,0,10,94.83,347.78,3,Churned,Yes,1,76,5646,Competitor,Competitor offered higher download speeds,Group 4,Group 4,5095
1871-MOWRM,Male,57,1,0,0,2,1,3,12,Q3,9,1,18.26,0,1,2,18,1,0,0,1,0,0,0,1,1,0,1,80.85,866.45,23.72,0,219.12,1061.85,1,Churned,Yes,1,87,4306,Competitor,Competitor offered more data,Group 4,Group 2,1871
2027-OAQQC,Female,64,0,0,0,2,0,0,43,Q3,7,0,0,0,1,1,12,0,0,1,0,1,1,1,1,1,1,1,49.05,2076.2,20.29,0,0,2055.91,1,Churned,Yes,1,92,4044,Competitor,Competitor offered more data,Group 4,Group 2,2027
1555-DJEQW,Female,21,1,0,0,1,1,1,70,Q3,7,1,16.78,1,1,2,48,1,1,1,1,1,1,1,1,3,1,1,114.2,7723.9,48.54,0,1174.6,8849.96,1,Churned,Yes,1,73,5947,Price,Price too high,Group 3,Group 4,1555
0519-XUZJU,Female,56,0,0,0,2,0,0,1,Q3,7,1,26,0,1,2,8,0,0,0,0,0,0,0,1,1,0,3,70.75,70.75,0,0,26,96.75,2,Churned,Yes,1,93,3963,Dissatisfaction,Service dissatisfaction,Group 4,Group 2,519
6338-AVWCY,Male,19,0,0,0,1,0,0,3,Q3,8,0,0,0,1,1,26,0,0,1,0,1,0,0,1,1,1,3,40.15,130.75,0,0,0,130.75,3,Churned,Yes,1,75,4710,Competitor,Competitor made better offer,Group 3,Group 3,6338
9445-SZLCH,Female,39,1,0,0,2,1,3,36,Q3,9,1,24.51,1,1,2,27,0,1,1,0,1,0,0,1,1,1,1,97.35,3457.9,4.96,0,882.36,4335.3,2,Churned,Yes,1,86,4544,Dissatisfaction,Limited range of services,Group 4,Group 3,9445
7568-PODML,Male,34,0,0,0,2,0,0,1,Q3,7,0,0,0,1,1,18,0,0,0,0,1,1,1,1,1,1,3,45.3,45.3,0,0,0,45.3,1,Churned,Yes,1,69,4954,Competitor,Competitor had better devices,Group 3,Group 3,7568
5349-IECLD,Male,61,0,0,0,2,0,0,2,Q3,8,1,26.05,0,1,2,2,0,0,1,0,1,1,1,1,1,0,1,94.95,178.1,0,0,52.1,230.2,1,Churned,Yes,1,87,4493,Competitor,Competitor had better devices,Group 4,Group 2,5349
3945-GFWQL,Female,33,0,1,1,2,0,0,12,Q3,7,1,5.16,0,1,1,16,0,0,0,0,0,0,0,0,1,1,1,44.55,480.6,18.21,0,61.92,524.31,3,Churned,Yes,1,89,4162,Price,Extra data charges,Group 4,Group 2,3945
3797-VTIDR,Male,55,1,0,0,2,1,3,1,Q3,7,0,0,0,1,1,21,0,0,0,0,0,0,0,1,1,1,1,23.45,23.45,0,0,0,23.45,2,Churned,Yes,1,90,4517,Price,Price too high,Group 4,Group 2,3797
9526-BIHHD,Male,30,0,0,0,2,0,0,1,Q3,8,0,0,0,1,3,69,1,0,0,0,0,0,0,1,1,0,3,29.7,29.7,0,0,0,29.7,1,Churned,Yes,1,74,3383,Dissatisfaction,Product dissatisfaction,Group 3,Group 1,9526
4523-WXCEF,Female,21,1,0,0,1,1,4,59,Q3,8,1,9.23,1,1,2,48,0,1,0,0,1,1,1,1,1,0,1,101.1,6039.9,0,0,544.57,6584.47,2,Churned,Yes,1,87,4160,Dissatisfaction,Service dissatisfaction,Group 4,Group 2,4523
8364-TRMMK,Female,51,0,0,0,2,0,0,3,Q3,9,1,22.56,1,1,3,3,0,0,0,0,0,0,0,1,1,1,3,50.65,151.3,0,0,67.68,218.98,1,Churned,Yes,1,76,2876,Dissatisfaction,Lack of self-service on Website,Group 4,Group 1,8364
3063-QFSZL,Female,37,0,0,0,2,0,0,1,Q3,7,1,13.01,0,1,3,4,0,0,0,0,0,1,1,1,1,1,1,55.4,55.4,0,0,13.01,68.41,1,Churned,Yes,1,70,2294,Competitor,Competitor had better devices,Group 3,Group 1,3063
9249-FXSCK,Female,20,0,0,0,1,0,0,52,Q3,8,1,33.69,1,1,2,52,1,1,0,1,1,1,1,1,2,1,2,111.25,5916.45,1.27,0,1751.88,7667.06,1,Churned,Yes,1,90,4861,Competitor,Competitor offered more data,Group 4,Group 3,9249
5493-SDRDQ,Male,19,0,0,0,1,0,0,2,Q3,9,1,5.33,0,1,3,52,1,0,1,0,0,0,0,1,1,1,3,55.1,113.35,0,0,10.66,124.01,1,Churned,Yes,1,70,4235,Competitor,Competitor made better offer,Group 3,Group 2,5493
0871-URUWO,Male,36,1,0,0,2,1,1,13,Q3,9,1,30.55,1,1,2,28,0,0,1,0,1,1,1,1,1,1,2,102.25,1359,0,0,397.15,1756.15,1,Churned,Yes,1,66,2003,Competitor,Competitor had better devices,Group 3,Group 1,871
0870-VEMYL,Female,34,0,0,0,2,0,0,5,Q3,8,1,24.32,0,1,3,22,1,0,0,1,0,0,0,0,1,0,2,53.85,259.8,22.96,10,121.6,368.44,1,Churned,Yes,1,74,5435,Competitor,Competitor offered higher download speeds,Group 3,Group 4,870
3982-XWFZQ,Female,30,1,0,0,2,1,2,42,Q3,7,1,10.79,1,1,3,41,0,0,0,0,0,0,0,1,1,1,1,50.25,2203.65,28.49,0,453.18,2628.34,2,Churned,Yes,1,90,4873,Competitor,Competitor offered more data,Group 4,Group 3,3982
4009-ALQFH,Female,35,0,0,0,2,0,0,25,Q3,7,1,48.42,0,1,2,8,0,1,1,0,1,1,1,1,1,1,1,99.5,2369.05,19.5,0,1210.5,3560.05,3,Churned,Yes,1,90,5932,Competitor,Competitor offered more data,Group 4,Group 4,4009
3627-FCRDW,Female,49,0,0,0,2,0,0,9,Q3,7,1,24.52,0,1,2,9,0,0,0,0,0,0,0,1,1,0,1,71,672.55,8.35,0,220.68,884.88,3,Churned,Yes,1,81,2236,Competitor,Competitor offered more data,Group 4,Group 1,3627
7562-GSUHK,Female,40,0,0,0,2,0,0,16,Q3,7,1,40.76,0,1,2,7,0,1,1,0,0,1,1,1,1,1,2,93.2,1573.7,35.7,0,652.16,2190.16,1,Churned,Yes,1,75,5497,Competitor,Competitor made better offer,Group 3,Group 4,7562
